Customer ID,Recency,Frequency,Monetary,Recency_score,Frequency_score,Monetary_score,RFM_SCORE,Segment
17969,165,14,221,2,1,1,211,Hibernating
17970,210,29,546,1,2,3,123,Hibernating
17972,240,30,113,1,3,1,131,At Risk
17973,50,15,327,3,2,2,322,About to Sleep
17974,23,165,622,4,5,3,453,Loyal Customers
17975,14,293,4323,4,5,5,455,Loyal Customers
17976,371,57,289,1,3,2,132,At Risk
17977,28,21,276,4,2,2,422,Potential Loyalists
17978,364,12,295,1,1,2,112,Hibernating
17979,34,138,649,3,5,3,353,Loyal Customers
17980,164,30,799,2,3,3,233,At Risk
17984,144,48,123,2,3,1,231,At Risk
17985,21,21,620,4,2,3,423,Potential Loyalists
17986,55,1,20,3,1,1,311,About to Sleep
17987,184,13,194,1,1,1,111,Hibernating
17988,10,38,176,5,3,1,531,Potential Loyalists
17990,235,29,619,1,2,3,123,Hibernating
17991,224,5,90,1,1,1,111,Hibernating
17994,120,79,633,2,4,3,243,At Risk
17995,280,2,75,1,1,1,111,Hibernating
17997,73,164,1873,2,5,4,254,Can't Loose
17999,36,91,323,3,4,2,342,Loyal Customers
18001,11,57,382,5,3,2,532,Potential Loyalists
18004,361,37,136,1,3,1,131,At Risk
18005,2,53,199,5,3,1,531,Potential Loyalists
18006,22,22,432,4,2,2,422,Potential Loyalists
18008,69,30,2100,3,3,5,335,Need Attention
18009,234,31,229,1,3,1,131,At Risk
18010,255,14,166,1,1,1,111,Hibernating
18011,372,28,88,1,2,1,121,Hibernating
18013,154,31,173,2,3,1,231,At Risk
18014,27,30,147,4,3,1,431,Potential Loyalists
18015,3,46,95,5,3,1,531,Potential Loyalists
18016,31,122,1413,4,5,4,454,Loyal Customers
18017,80,3,523,2,1,3,213,Hibernating
18018,107,29,102,2,2,1,221,Hibernating
18019,50,5,34,3,1,1,311,About to Sleep
18022,34,164,528,3,5,3,353,Loyal Customers
18024,151,21,380,2,2,2,222,Hibernating
18027,97,21,106,2,2,1,221,Hibernating
18030,3,9,225,5,1,1,511,New Customers
18032,333,5,71,1,1,1,111,Hibernating
18033,64,33,77,3,3,1,331,Need Attention
18034,20,110,365,4,4,2,442,Loyal Customers
18035,34,49,690,3,3,3,333,Need Attention
18036,31,94,349,4,4,2,442,Loyal Customers
18037,153,19,57,2,2,1,221,Hibernating
18040,18,19,347,4,2,2,422,Potential Loyalists
18041,10,458,3870,5,5,5,555,Champions
18042,52,7,160,3,1,1,311,About to Sleep
18043,23,115,460,4,4,2,442,Loyal Customers
18044,3,127,2040,5,5,5,555,Champions
18045,44,43,156,3,3,1,331,Need Attention
18048,202,7,169,1,1,1,111,Hibernating
18050,358,5,73,1,1,1,111,Hibernating
18053,69,20,292,3,2,2,322,About to Sleep
18055,6,358,6585,5,5,5,555,Champions
18056,287,19,356,1,2,2,122,Hibernating
18058,8,3,168,5,1,1,511,New Customers
18059,22,18,302,4,2,2,422,Potential Loyalists
18061,20,46,2095,4,3,5,435,Potential Loyalists
18062,172,27,707,2,2,3,223,Hibernating
18064,132,7,813,2,1,3,213,Hibernating
18065,4,137,2311,5,5,5,555,Champions
18066,74,10,316,2,1,2,212,Hibernating
18067,39,37,374,3,3,2,332,Need Attention
18068,288,1,101,1,1,1,111,Hibernating
18069,25,457,1776,4,5,4,454,Loyal Customers
18071,256,25,443,1,2,2,122,Hibernating
18072,184,18,239,1,2,2,122,Hibernating
18073,113,72,3822,2,4,5,245,At Risk
18074,372,13,483,1,1,3,113,Hibernating
18075,22,142,2544,4,5,5,455,Loyal Customers
18077,7,223,2480,5,5,5,555,Champions
18078,216,29,318,1,2,2,122,Hibernating
18079,44,123,3575,3,5,5,355,Loyal Customers
18080,17,2,1231,4,1,4,414,Promising
18081,35,17,335,3,2,2,322,About to Sleep
18082,24,70,642,4,4,3,443,Loyal Customers
18084,15,1,90,4,1,1,411,Promising
18085,329,29,681,1,2,3,123,Hibernating
18086,273,7,98,1,1,1,111,Hibernating
18087,97,2,4054,2,1,5,215,Hibernating
18088,60,37,148,3,3,1,331,Need Attention
18092,1,89,9039,5,4,5,545,Champions
18093,92,36,2093,2,3,5,235,At Risk
18094,80,70,2997,2,4,5,245,At Risk
18095,311,21,573,1,2,3,123,Hibernating
18096,10,196,738,5,5,3,553,Champions
18097,6,106,2619,5,4,5,545,Champions
18099,126,19,157,2,2,1,221,Hibernating
18101,10,40,201,5,3,1,531,Potential Loyalists
18102,-1,431,259500,5,5,5,555,Champions
18104,36,38,742,3,3,3,333,Need Attention
18105,36,18,103,3,2,1,321,About to Sleep
18106,328,37,398,1,3,2,132,At Risk
18108,253,17,263,1,2,2,122,Hibernating
18109,0,441,7742,5,5,5,555,Champions
18110,18,37,174,4,3,1,431,Potential Loyalists
18112,11,26,340,5,2,2,522,Potential Loyalists
18113,367,1,76,1,1,1,111,Hibernating
18114,289,28,202,1,2,1,121,Hibernating
18116,66,371,1195,3,5,4,354,Loyal Customers
18117,24,72,273,4,4,2,442,Loyal Customers
18118,9,1263,4913,5,5,5,555,Champions
18119,366,29,166,1,2,1,121,Hibernating
18120,213,17,100,1,2,1,121,Hibernating
18121,148,31,639,2,3,3,233,At Risk
18122,7,357,1584,5,5,4,554,Champions
18123,23,34,563,4,3,3,433,Potential Loyalists
18125,28,192,1026,4,5,4,454,Loyal Customers
18126,59,52,172,3,3,1,331,Need Attention
18127,18,46,322,4,3,2,432,Potential Loyalists
18129,242,14,106,1,1,1,111,Hibernating
18130,14,70,1021,4,4,4,444,Loyal Customers
18133,211,1,931,1,1,4,114,Hibernating
18135,28,20,673,4,2,3,423,Potential Loyalists
18136,62,38,768,3,3,3,333,Need Attention
18138,294,8,148,1,1,1,111,Hibernating
18139,16,159,8392,4,5,5,455,Loyal Customers
18142,156,15,1013,2,2,4,224,Hibernating
18143,115,61,966,2,4,4,244,At Risk
18144,6,43,2870,5,3,5,535,Potential Loyalists
18145,11,221,2768,5,5,5,555,Champions
18146,139,10,156,2,1,1,211,Hibernating
18147,44,7,176,3,1,1,311,About to Sleep
18149,49,16,605,3,2,3,323,About to Sleep
18150,31,37,557,4,3,3,433,Potential Loyalists
18151,133,38,635,2,3,3,233,At Risk
18154,2,21,390,5,2,2,522,Potential Loyalists
18155,74,25,363,2,2,2,222,Hibernating
18156,11,122,600,5,5,3,553,Champions
18158,8,34,435,5,3,2,532,Potential Loyalists
18159,300,23,516,1,2,3,123,Hibernating
18160,56,39,620,3,3,3,333,Need Attention
18161,14,80,1576,4,4,4,444,Loyal Customers
18164,36,24,385,3,2,2,322,About to Sleep
18165,176,10,300,2,1,2,212,Hibernating
18167,22,37,1373,4,3,4,434,Potential Loyalists
18168,175,130,1079,2,5,4,254,Can't Loose
18169,59,9,198,3,1,1,311,About to Sleep
18170,32,38,958,3,3,4,334,Need Attention
18171,57,54,1197,3,3,4,334,Need Attention
18172,13,189,7479,4,5,5,455,Loyal Customers
18173,85,31,2091,2,3,5,235,At Risk
18174,6,1,104,5,1,1,511,New Customers
18176,357,30,465,1,3,2,132,At Risk
18177,30,73,1302,4,4,4,444,Loyal Customers
18178,127,97,1548,2,4,4,244,At Risk
18179,8,90,1754,5,4,4,544,Champions
18180,3,119,1791,5,4,4,544,Champions
18181,23,41,340,4,3,2,432,Potential Loyalists
18183,226,37,613,1,3,3,133,At Risk
18184,14,1,49,4,1,1,411,Promising
18185,248,17,297,1,2,2,122,Hibernating
18188,14,71,1975,4,4,4,444,Loyal Customers
18189,76,68,1061,2,4,4,244,At Risk
18190,191,15,276,1,2,2,122,Hibernating
18191,260,7,206,1,1,1,111,Hibernating
18192,70,45,933,3,3,4,334,Need Attention
18193,164,16,232,2,2,1,221,Hibernating
18194,81,7,972,2,1,4,214,Hibernating
18196,94,139,615,2,5,3,253,Can't Loose
18198,3,159,5350,5,5,5,555,Champions
18200,105,30,133,2,3,1,231,At Risk
18202,198,68,1369,1,4,4,144,At Risk
18203,156,19,146,2,2,1,221,Hibernating
18204,70,192,1875,3,5,4,354,Loyal Customers
18205,35,32,502,3,3,3,333,Need Attention
18209,27,8,136,4,1,1,411,Promising
18210,0,134,2565,5,5,5,555,Champions
18211,24,42,579,4,3,3,433,Potential Loyalists
18212,325,34,194,1,3,1,131,At Risk
18213,235,15,227,1,2,1,121,Hibernating
18215,88,13,293,2,1,2,212,Hibernating
18216,30,26,472,4,2,3,423,Potential Loyalists
18217,28,31,610,4,3,3,433,Potential Loyalists
18218,210,20,633,1,2,3,123,Hibernating
18219,1,114,2018,5,4,5,545,Champions
18220,225,2,304,1,1,2,112,Hibernating
18221,21,64,1015,4,4,4,444,Loyal Customers
18222,91,19,435,2,2,2,222,Hibernating
18223,3,272,6357,5,5,5,555,Champions
18224,262,10,155,1,1,1,111,Hibernating
18225,2,269,5369,5,5,5,555,Champions
18226,43,242,5127,3,5,5,355,Loyal Customers
18227,216,5,92,1,1,1,111,Hibernating
18228,55,30,769,3,3,3,333,Need Attention
18229,10,164,7225,5,5,5,555,Champions
18230,8,86,2770,5,4,5,545,Champions
18231,191,123,2005,1,5,5,155,Can't Loose
18232,80,37,570,2,3,3,233,At Risk
18233,324,1,440,1,1,2,112,Hibernating
18235,70,104,1756,3,4,4,344,Loyal Customers
18236,28,49,856,4,3,3,433,Potential Loyalists
18237,1,61,957,5,4,4,544,Champions
18239,217,88,1525,1,4,4,144,At Risk
18240,45,6,419,3,1,2,312,About to Sleep
18241,8,104,2025,5,4,5,545,Champions
18242,71,78,2191,2,4,5,245,At Risk
18245,6,175,2487,5,5,5,555,Champions
18246,22,4,595,4,1,3,413,Promising
18248,121,47,777,2,3,3,233,At Risk
18249,16,8,92,4,1,1,411,Promising
18250,309,21,340,1,2,2,122,Hibernating
18251,86,16,4312,2,2,5,225,Hibernating
18252,49,94,473,3,4,3,343,Loyal Customers
18255,88,6,101,2,1,1,211,Hibernating
18257,38,118,2273,3,4,5,345,Loyal Customers
18259,23,42,2324,4,3,5,435,Potential Loyalists
18260,171,133,2566,2,5,5,255,Can't Loose
18261,42,21,317,3,2,2,322,About to Sleep
18262,139,13,143,2,1,1,211,Hibernating
18263,24,61,1190,4,4,4,444,Loyal Customers
18265,71,46,776,2,3,3,233,At Risk
18268,133,1,25,2,1,1,211,Hibernating
18269,365,7,166,1,1,1,111,Hibernating
18270,37,11,280,3,1,2,312,About to Sleep
18272,1,166,3003,5,5,5,555,Champions
18273,1,3,204,5,1,1,511,New Customers
18274,29,11,171,4,1,1,411,Promising
18276,42,14,332,3,1,2,312,About to Sleep
18277,57,8,105,3,1,1,311,About to Sleep
18278,72,9,170,2,1,1,211,Hibernating
18280,276,10,175,1,1,1,111,Hibernating
18281,179,7,78,1,1,1,111,Hibernating
18282,6,12,171,5,1,1,511,New Customers
18283,2,721,1677,5,5,4,554,Champions
18287,41,70,1815,3,4,4,344,Loyal Customers
